gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,Positive_expression_mean_tpm,Negative_expression_mean_tpm
ENSG00000107807,35.81597649630866,-4.47555695913395,1.436880007741413,-3.114774327028837,0.0018408569076255534,0.04314745764228257,TLX1,0.014659,0.59298275
ENSG00000107954,95.66721983897833,1.9497338549285477,0.4503016251983907,4.329839702598337,1.4921792070882016e-5,0.001940972037311676,NEURL1,1.0236935,0.24042508333333334
ENSG00000108312,1801.6196784582162,0.502510768132861,0.1410195264658112,3.5634126757239524,3.6606450731831836e-4,0.015953297198731828,UBTF,10.1419945,7.921266750000001
ENSG00000108344,7189.673939458633,1.476878977902009,0.4805955111997966,3.073018668474476,0.0021190523077986444,0.046531767171248586,PSMD3,65.29543709999999,21.441556833333333
ENSG00000108352,537.0516957612512,2.7847690536926564,0.5384311139587306,5.172006188903307,2.3159391188701968e-7,7.681400336492543e-5,RAPGEFL1,7.2819719,1.0390145
ENSG00000108506,614.6622436896414,1.4130775018801904,0.29971374812182294,4.7147570331202315,2.4199934293407583e-6,4.794963725112386e-4,INTS2,5.9651372,2.730651416666667
ENSG00000108510,2450.924977612826,0.9333356645551683,0.2770760945208924,3.3685174687085535,7.557360783272349e-4,0.025184414138972905,MED13,18.1931783,10.582600083333332
ENSG00000108684,30.754226058063583,5.808870653735739,1.1461672788287796,5.068082784278732,4.018426417078858e-7,1.1605760363902329e-4,ASIC2,0.6155862,0.006254333333333333
ENSG00000108852,84.79648448988195,1.9317986474411715,0.36175635354562646,5.34005451046632,9.29186385160979e-8,3.958334000785771e-5,MPP2,0.6491099,0.14484458333333333
ENSG00000109062,3398.385663089972,1.5744491807745866,0.4803206853855895,3.2779125044565967,0.0010457780566323243,0.030170880433773688,SLC9A3R1,33.3703177,15.344246499999999
ENSG00000109501,1082.9750423898017,1.4079902423322521,0.37705022447549014,3.7342246494903693,1.8829436810048974e-4,0.011063917353214985,WFS1,7.228004599999999,4.1751751666666665
ENSG00000109610,270.3181100031703,-2.018361502701053,0.6015904437949815,-3.355042493641901,7.935279410539958e-4,0.025913078222726205,SOD3,1.2419298,4.89997375
ENSG00000109654,605.5837173911684,-1.7426030223514284,0.297743177789354,-5.852705124227153,4.83641180928268e-9,3.583150314355516e-6,TRIM2,2.6423273,7.08831275
ENSG00000109762,402.1437067072795,0.7280990065220957,0.22360648100694847,3.2561623582791874,0.0011292915553963465,0.031702023235508636,SNX25,4.429317,3.6218075
ENSG00000109846,515.6748925447108,-2.9066686208228063,0.8933829878353312,-3.253552687258653,0.001139715880941342,0.031867029828084245,CRYAB,3.6243841,24.79791175
ENSG00000110092,4696.088835046159,1.3703788085900568,0.3984030529781108,3.4396794862547115,5.82403461640355e-4,0.021296469927793236,CCND1,37.7093483,19.330170916666667
ENSG00000110107,1205.9851333230752,0.7517755297670763,0.2288874447669324,3.284476920665445,0.001021718659112485,0.02986292615999442,PRPF19,10.2347883,7.7140189999999995
ENSG00000110435,685.7456519704201,0.5382312941674213,0.14399168881967453,3.7379330611328956,1.8553932688902252e-4,0.0109777435076005,PDHX,18.9103258,14.840667333333332
ENSG00000110871,391.7702082274371,0.6825794084301801,0.20841284708518432,3.2751311542286556,0.001056129292484811,0.030348133463644483,COQ5,6.8351766000000005,5.45555375
ENSG00000111057,6093.257532679449,1.764555402123091,0.5015913984819964,3.5179139982529546,4.349533007429801e-4,0.017827687571434023,KRT18,69.0497396,28.895145666666664
ENSG00000111110,477.4717575490703,1.3768703159087843,0.4285127833567702,3.2131370857201076,0.001312936071827931,0.03479382684906368,PPM1H,2.1401789,1.2347750833333333
ENSG00000111291,36.390260140479086,1.5477937095241352,0.47844463179708996,3.2350529333153015,0.001216201812552704,0.03307220211986762,GPRC5D,1.4008792,0.6259765833333333
ENSG00000111319,1118.059595439502,1.2733591827669104,0.4028441893998447,3.160922302649952,0.0015727044360361853,0.03890419664506462,SCNN1A,21.3030126,9.857142583333333
ENSG00000111341,15933.287259731382,2.878515239655044,0.7981280795477808,3.6065830953924216,3.1025553532455433e-4,0.01444468393970056,MGP,536.0607888000001,145.52832366666667
ENSG00000111481,1328.9677983337049,0.7200270101745249,0.19964110636493537,3.6066069923412787,3.102269769332414e-4,0.01444468393970056,COPZ1,16.899685599999998,12.907634250000001
ENSG00000111602,639.6176474816477,0.9210303801111414,0.23585682086711968,3.9050402558849227,9.420970128942596e-5,0.0073820127968513005,TIMELESS,2.3569875,1.6302367500000001
ENSG00000111707,1045.2768217812516,0.35843734066711214,0.09975849143092445,3.5930509325645135,3.268286732076936e-4,0.014950361606568685,SUDS3,12.698235,10.980577166666666
ENSG00000111775,2671.612732468793,1.2008983754573153,0.3375500002512765,3.5576903408779477,3.7412998750334457e-4,0.016139683511536686,COX6A1,97.3601108,61.22839641666667
ENSG00000111846,534.5775943499564,-1.54708789075479,0.47490876305080343,-3.257652861186076,0.0011233773638418586,0.03164024839647152,GCNT2,1.8319604,7.955575666666667
ENSG00000111877,573.6035727854038,0.6518309992171606,0.18168511424985578,3.5876962287661827,3.336126419920491e-4,0.01515935845211871,MCM9,5.6276838,4.557599833333334
ENSG00000112139,270.3084852260184,-1.3610747593448351,0.4156956412506548,-3.2742098407621714,0.0010595789532266277,0.030390614851244377,MDGA1,0.7425416,1.9488456666666667
ENSG00000112183,13.44750851652403,2.5291254938312937,0.8155490894221896,3.1011321410746224,0.0019278223931605918,0.044392018350616874,RBM24,0.4276084,0.05355533333333334
ENSG00000112559,361.3974950802822,-1.3907175069289248,0.41599856125743406,-3.3430824922211726,8.285326604062555e-4,0.026640918650841373,MDFI,2.3136691,6.558038000000001
ENSG00000112796,184.76649152171757,1.7339695036653446,0.47605111279631535,3.64240195444569,2.701058690923494e-4,0.013572984221889645,ENPP5,3.8834237,1.79620775
ENSG00000113211,68.24969094803663,-2.3761642380569183,0.7729807230289486,-3.0740278085407438,0.002111897458971029,0.046531767171248586,PCDHB6,0.1405485,0.5825363333333333
ENSG00000113739,863.871482095921,1.8950552626648296,0.5967146663266685,3.1758147898905356,0.001494163128160292,0.03788770789263598,STC2,8.619779900000001,2.6906695
ENSG00000113763,145.7477265489884,2.077995293793246,0.6550870635548404,3.1720902600594365,0.0015134596039903774,0.03818122668649164,UNC5A,0.993614,0.42530066666666666
ENSG00000114209,454.11598850049586,0.9679942794828299,0.31328925446001404,3.0897781066614196,0.0020030608087422863,0.045448942983979446,PDCD10,12.7862267,9.279878916666666
ENSG00000114383,330.5913459277105,0.8346312834880778,0.23334601681445383,3.576796788229468,3.478303599767359e-4,0.015548000264275004,TUSC2,3.6919123,2.79429825
ENSG00000114388,268.66388726196726,0.8015530055383249,0.23966897110125726,3.344417101034236,8.245566792251142e-4,0.026640918650841373,NPRL2,2.9148254,2.15984825
ENSG00000114735,1493.6474903399287,0.7270876753350767,0.20331451711543744,3.5761719608160227,3.4866234908579203e-4,0.015548000264275004,HEMK1,3.03049,2.3502314166666665
ENSG00000114770,2435.3300918033588,1.2520999944719382,0.381103519781333,3.285459014365335,0.0010181635402846793,0.02986292615999442,ABCC5,14.9933338,8.666638916666667
ENSG00000114790,480.10173591016843,1.2808846939149785,0.34631100198495945,3.698654349914671,2.1674552852244894e-4,0.012259561021977061,ARHGEF26,3.7191877,1.7648539166666666
ENSG00000114859,479.9526973734822,0.7678719153816369,0.20840409884890312,3.684533651799039,2.2912175453604862e-4,0.012758936919262316,CLCN2,2.921134,1.8327061666666666
ENSG00000115107,909.8181871383612,-1.2291971695685895,0.33238163141134397,-3.69815011843232,2.1717644314148086e-4,0.012259561021977061,STEAP3,1.6107723999999999,4.811639083333334
ENSG00000115109,693.0630112362461,1.0305383217272357,0.2672267313237687,3.856419290922838,1.1506006343983397e-4,0.008378732824849447,EPB41L5,6.3867329,3.9389320833333334
ENSG00000115290,143.0976634508222,3.1665792581720966,0.6991086417199915,4.529452318571655,5.913677760956774e-6,9.50651594780221e-4,GRB14,3.3736064,0.41438575
ENSG00000115419,1372.7571680805984,-0.6304629345337591,0.19410674870186465,-3.2480217135680802,0.0011621040193834377,0.032198784537063055,GLS,16.3184683,28.918589333333333
ENSG00000115457,1879.0661443610184,2.9156627530182693,0.6635925903116034,4.393754233526267,1.114097611943878e-5,0.0015379977459664118,IGFBP2,33.3912074,6.44046375
ENSG00000115461,11995.252789402743,1.2272209891980996,0.3833604540310806,3.2012195736250977,0.0013684720675317143,0.03576497550727057,IGFBP5,34.5018181,20.3090495
ENSG00000115596,77.95732742499732,-4.427267259037324,0.9588950350097116,-4.6170509778398054,3.892316803804856e-6,7.126241699319397e-4,WNT6,0.27492170000000005,1.4194500833333334
ENSG00000115648,4955.722399869969,1.6208455420823251,0.4908262322878436,3.3022797793981495,9.59023607693123e-4,0.028967406408248648,MLPH,74.6120974,38.39064075
ENSG00000115657,480.8249770238227,-1.176398593855486,0.3589577395863679,-3.2772620955633016,0.0010481902122531704,0.030170880433773688,ABCB6,1.8619141000000001,4.194695333333334
ENSG00000115919,2977.776678154655,-1.8447505382345972,0.5406802277219096,-3.4119067863961465,6.451016868512173e-4,0.022571935819188385,KYNU,4.0384649,16.77533675
ENSG00000115963,455.9099304337023,-1.0559997081900234,0.28786421815588953,-3.6683951724008956,2.4407772987828155e-4,0.013191622509695414,RND3,4.6368852,7.5730276666666665
ENSG00000116014,18.328632826827445,3.212764990378533,0.9361934443478882,3.4317319884849287,5.99739934435578e-4,0.021546085741126417,KISS1R,0.6525903,0.07727358333333334
ENSG00000116191,749.7308803515712,1.0212551530632037,0.3092974845108429,3.301854053803021,9.604803181138782e-4,0.028967406408248648,RALGPS2,10.1039742,7.009032749999999
ENSG00000116396,967.6634818947135,-1.3302249758649944,0.38392408699370417,-3.4648125005160417,5.306012756711023e-4,0.02030985316962703,KCNC4,1.0759474,2.53053325
ENSG00000116406,1419.9622327554137,0.7988364296623343,0.24554743798310466,3.253287577438701,0.0011407798236579454,0.031867029828084245,EDEM3,11.924331800000001,9.189237416666668
ENSG00000116678,185.593839972757,-1.0936232658626512,0.34799604339425766,-3.142631321884441,0.0016743658685967717,0.04073665641026397,LEPR,1.2544705999999999,1.731234
ENSG00000116729,751.9391310745548,-1.3859049313709813,0.4288531389395193,-3.2316539288906405,0.001230760149926259,0.033236375522572824,WLS,4.3661951,12.114131666666667
ENSG00000116824,388.2229340708659,-2.1571714205381594,0.6338278860921787,-3.403402513319583,6.655215794013672e-4,0.023018294823182895,CD2,2.2807327,8.63538925
ENSG00000116918,980.2108270624187,0.5730705116085139,0.1723817785385195,3.3244262616797324,8.860066010565146e-4,0.027600644391230365,TSNAX,12.4570444,10.408065666666667
ENSG00000117013,81.38907266588666,-2.945278817540397,0.8820782812919616,-3.339022034673055,8.407389512047122e-4,0.02678947992052401,KCNQ4,0.0622222,0.6689853333333333
ENSG00000117114,491.5283866480838,-1.4280708170839782,0.38203697635318473,-3.7380434499192514,1.8545790090879349e-4,0.0109777435076005,ADGRL2,1.1948984,3.1135290833333333
ENSG00000117308,680.5078495859684,1.5530798709450666,0.36688527859561904,4.2331485114093965,2.304422203437807e-5,0.00270809340321243,GALE,8.5330727,4.7017758333333335
ENSG00000117472,865.1173739404019,3.5950995113345425,0.6768347147951705,5.3116358141034805,1.0864555622384711e-7,4.4079054239389404e-5,TSPAN1,18.2322444,4.624252
ENSG00000117480,340.9020392350889,1.0642906047359117,0.3327219322547199,3.1987389515432643,0.0013803009241593839,0.0359638038955289,FAAH,4.7405343,2.821682666666667
ENSG00000117519,3074.0466942676417,-1.4135542355491002,0.42551690822467864,-3.321969605030888,8.938443019623325e-4,0.02779399070335428,CNN3,15.6912132,42.862527750000005
ENSG00000117707,76.3591267721823,-2.268581255532616,0.6394660653259479,-3.5476178933377454,3.8873173399091656e-4,0.016559971868013047,PROX1,0.1205322,0.5485773333333334
ENSG00000118971,1314.084007479706,-0.9491359426239145,0.3039868897609174,-3.122292357313173,0.0017944864046800242,0.042339977908650496,CCND2,3.8044877,6.60528225
ENSG00000119457,25.192869493265327,-1.5956442007268774,0.5161409908126446,-3.091489010036958,0.0019915535435217143,0.04524969389408698,SLC46A2,0.0788831,0.24221166666666666
ENSG00000119698,28.603173062207784,3.7087876559395396,1.0239335332760355,3.622098051690345,2.922233090511917e-4,0.014026718834457202,PPP4R4,0.8721767,0.19316833333333333
ENSG00000119812,490.02262599428445,-0.8210586812109714,0.24878992259618465,-3.3002087570228733,9.661293357157339e-4,0.028983880071472016,FAM98A,6.0422486,10.641337166666666
ENSG00000119866,733.5512593866824,-2.0977163015479023,0.5242569678440622,-4.001313154071151,6.299192583438639e-5,0.005590533417801792,BCL11A,2.8006006,7.645785916666666
ENSG00000119915,32.82082150079516,-4.192464681340669,1.063163733747913,-3.943385715915274,8.033928491953861e-5,0.006559326099045958,ELOVL3,0.0314881,0.6347416666666666
ENSG00000120262,276.7439826838438,2.1592144347131046,0.5090681820423713,4.2415034191498275,2.220275068165014e-5,0.0026456984029043246,CCDC170,2.1281298,0.5727966666666666
ENSG00000120549,3689.336176606935,-0.6371273513124949,0.1801239287738674,-3.537161084868198,4.044529036362533e-4,0.017048572036843932,KIAA1217,11.0999373,17.349784666666668
ENSG00000120669,17.393282344000834,-5.349949591398631,1.063963141774883,-5.0283222992799805,4.947897389526355e-7,1.338288436786176e-4,SOHLH2,0.0165767,0.30023025
ENSG00000121753,239.906144453365,1.6950810747315226,0.5233943902799064,3.238630574211942,0.001201050300583248,0.03293969483904883,ADGRB2,1.7579367000000001,0.6556939166666667
ENSG00000122483,196.49420050813927,-1.0608087754225306,0.29001936334316686,-3.6577170682473477,2.544717240491869e-4,0.013221720783703714,CCDC18,1.3206619,2.7700061666666667
ENSG00000122729,838.5574829663673,-1.0005208388125932,0.28754349729598194,-3.479546045107431,5.022640506640422e-4,0.019750924464636468,ACO1,1.7241222,3.733005
ENSG00000122863,359.31553801652,-1.3571992805336526,0.3124369906595742,-4.343913560518296,1.3996660705792824e-5,0.001848861228114029,CHST3,0.4866397,0.99782575
ENSG00000122952,374.33892464915846,1.2097775278793341,0.3394319229625053,3.5641241911503116,3.6507308703135705e-4,0.015950885648754676,ZWINT,4.3540159,2.3739353333333333
ENSG00000123066,3723.643403788745,0.7911298784184261,0.2368627011431974,3.3400357025403573,8.376762014247634e-4,0.02678049244329825,MED13L,27.7072521,20.08531775
ENSG00000123124,1584.9995130309755,0.9521800818232163,0.30354892361649866,3.1368257560556967,0.001707875932199892,0.04110481057159062,WWP1,31.0007287,14.266219833333334
ENSG00000123130,1031.4449135120751,-0.7815739266385956,0.19302596907176459,-4.0490610170075945,5.142353759631657e-5,0.004788290058148821,ACOT9,6.1606039,10.585491666666666
ENSG00000123297,337.7932466976018,0.8175578419217427,0.20009890527194604,4.085768689292099,4.3931128408258287e-5,0.004302220851015639,TSFM,5.6777382,4.448151083333333
ENSG00000124102,49.372607618163556,-5.35287493574061,1.383610375866496,-3.868773340463231,1.0938426526371369e-4,0.008068865281790828,PI3,1.8840525,2.14099625
ENSG00000124126,2082.9860712802456,1.119470204265778,0.33940543496171355,3.2983272774994288,9.726269761924281e-4,0.029127528425868143,PREX1,6.4522363,3.9604434166666667
ENSG00000124155,2202.1465686317642,1.012101594401332,0.19325836346751754,5.237039040597298,1.6317318664571652e-7,6.044502392267412e-5,PIGT,20.9722234,13.234824583333333
ENSG00000124171,1002.345472827965,2.716692672995659,0.49404889219938214,5.498833649644719,3.823115866847541e-8,2.0189113217806383e-5,PARD6B,13.7383334,1.93838275
ENSG00000124198,2169.8228389358846,0.7731293687241516,0.1960739381877963,3.9430501364422095,8.04518283275003e-5,0.006559326099045958,ARFGEF2,6.3524093,4.479647583333334
ENSG00000124225,2317.957131648279,-1.0102419539165979,0.309480499054881,-3.2643153833658802,0.0010972894759675108,0.031163021117477305,PMEPA1,7.4139942,16.039535083333334
ENSG00000124243,1608.4760522007084,1.6866581484644032,0.3430283451268608,4.916964362932262,8.789654482148779e-7,2.1396530339402167e-4,BCAS4,8.6983798,3.3014065833333333
ENSG00000124249,200.72956749568618,3.261677477207406,0.660006307995194,4.9418883390901724,7.736952519037084e-7,1.9106908829622014e-4,KCNK15,2.3541557,0.2620361666666667
ENSG00000124313,545.1691839526017,0.6890489159082416,0.20650663184128776,3.336691464891139,8.478200929609095e-4,0.02690289456993277,IQSEC2,4.4608264,3.1826221666666665
ENSG00000124610,125.23799784988996,-2.5532444779946544,0.7249599039022532,-3.521911300544023,4.284474708213854e-4,0.017763369593178608,HIST1H1A,1.0776311,5.509799166666666
ENSG00000124613,101.71255027161133,-1.9813761998839508,0.45218805435143905,-4.381752637684745,1.1772842701435714e-5,0.0015921368224798775,ZNF391,0.6083023,1.79638225
ENSG00000124935,929.0659969145403,5.668669794400083,1.3565559080734166,4.178721835689573,2.9315196828688154e-5,0.003161588316207887,SCGB1D2,101.2372953,27.49676775
ENSG00000124939,117.32428490465655,3.1945955664231698,0.9996528356907374,3.1957050011424983,0.001394896505184253,0.03617813766870574,SCGB2A1,9.6106829,3.4315459166666664
ENSG00000125149,532.6271567983645,0.6444756645177455,0.1858227791935057,3.4682274547547465,5.239036506125193e-4,0.020197552503251875,C16orf70,5.1666395,3.6827113333333332
ENSG00000125166,897.3387768034223,0.7652504326879772,0.20844000214015815,3.6713223221587357,2.4129879995018778e-4,0.013168088869085758,GOT2,10.9582937,7.382274083333334
ENSG00000125611,534.8236697055909,0.8378948413324361,0.2599659667984702,3.223094359816666,0.001268137712152566,0.033870010368463516,CHCHD5,6.5563503999999995,4.368810666666667
ENSG00000125733,644.92524056935,-1.067138210133949,0.21000038166835067,-5.081601288797935,3.742663531822556e-7,1.0995687341768337e-4,TRIP10,3.8555565,7.621727833333333
ENSG00000125746,583.2012465852874,0.6232401793498176,0.1996305755518669,3.121967552449854,0.0017964673725325297,0.042339977908650496,EML2,7.5732127,5.147544
ENSG00000125967,533.2344742633122,1.2152854482277697,0.30208092278867793,4.023046000418663,5.745027017034685e-5,0.00523504066151182,NECAB3,9.6820285,5.538624833333333
ENSG00000125995,1003.0442894104265,1.1206074401226127,0.3656207919167866,3.064944513269522,0.0021771038361798633,0.04732190117812332,ROMO1,61.672932,41.563825083333334
ENSG00000126351,1229.6747874670818,1.9532650890387366,0.4345346951589978,4.495072800398666,6.9546149337151255e-6,0.0010810660132426354,THRA,8.1867465,3.8151925833333333
ENSG00000126368,278.11032400736997,1.094078894032482,0.34510080846058316,3.1703168094937855,0.0015227281480199467,0.03830228626888301,NR1D1,1.717314,1.1065285833333334
ENSG00000126562,393.4498220304859,0.8642326577269812,0.2436862065981281,3.546498054985193,3.903876241790927e-4,0.01658904018955546,WNK4,4.716831,2.836665
ENSG00000126602,1312.8948021387823,0.6325629487325134,0.2065584857041036,3.062391489636809,0.0021957606939492953,0.04742175186932319,TRAP1,15.612431500000001,13.921202333333333
ENSG00000126778,298.3276746976338,1.6429602764861189,0.46157443531967957,3.559469829277328,3.7160421928539907e-4,0.016071410905135027,SIX1,2.9949661,1.5000495833333332
ENSG00000127554,464.44694877212066,1.4482416912837588,0.37103167255724667,3.9032831922463678,9.489655798925172e-5,0.0073820127968513005,GFER,9.0971084,4.881502666666666
ENSG00000127561,41.49468332833237,2.2551213037749003,0.6667202792059178,3.3824099462833375,7.185283161839763e-4,0.0242931002138392,SYNGR3,0.7868984,0.22561216666666667
ENSG00000127578,84.98611190965308,1.4910166833353837,0.38063448443410786,3.9171876020431764,8.95880296582578e-5,0.007133551520451929,WFIKKN1,0.417039,0.18350441666666667
ENSG00000127580,293.1715862344189,0.7877813078351149,0.2297428503976139,3.428969852475099,6.058768233811726e-4,0.021643901615126165,WDR24,1.7725429,1.4678805833333333
ENSG00000127585,263.9488136268723,1.591262490338425,0.4012181743869835,3.966077789894977,7.306502495706252e-5,0.006190338428162601,FBXL16,2.3710769,1.1633466666666668
ENSG00000128510,192.19908239159113,-2.4837385801569125,0.4805592805460566,-5.168433283266646,2.3606452696554455e-7,7.681400336492543e-5,CPA4,0.5181318,2.058595
ENSG00000128567,1572.918869778118,-0.7759967420359303,0.2496309950075171,-3.1085752873458796,0.0018799174247983734,0.04364276964382054,PODXL,3.5973926,5.92914675
ENSG00000128602,342.874164811267,-1.7512123614033406,0.3605040645742269,-4.857677162313299,1.1877085324794682e-6,2.734939647763532e-4,SMO,0.7476589,2.36670425
ENSG00000128918,52.8548860670989,-1.3207426543111416,0.4341348635470034,-3.0422404768884586,0.0023482421132158056,0.049157304188203105,ALDH1A2,0.7357881,1.09328725
ENSG00000129151,47.940320084971034,-4.001959357807789,0.7777234478554684,-5.145735761012455,2.6647429700190233e-7,8.108432180200742e-5,BBOX1,0.2934508,1.0040518333333333
ENSG00000129295,151.79472727671325,1.5054477399605772,0.4933374878013092,3.0515575588427484,0.0022765739544028823,0.04834887161791532,LRRC6,4.3467525,1.9454936666666665
ENSG00000129696,260.97337789676845,1.1724576428441194,0.3037641040474429,3.859763636393986,1.1349675162889085e-4,0.008300363295091418,TTI2,2.600577,1.46208475
ENSG00000130005,231.33918832781492,1.7728643158851476,0.45627582726886684,3.8855100575829162,1.0211526508215061e-4,0.007631772442981783,GAMT,3.6226466,1.4995744166666667
ENSG00000130023,301.0506500927093,0.5769913597910921,0.179687845593158,3.211076174275542,0.0013223887623076893,0.03493566590654733,ERMARD,6.4726886,5.679575083333333
ENSG00000130202,1862.4816021979798,1.1422988322393668,0.3350281663185078,3.409560589462186,6.506762274571894e-4,0.022673870993600218,NECTIN2,19.3746975,9.404048083333333
ENSG00000130635,12666.714353436004,-1.127561870666653,0.3538798170407522,-3.186284767793934,0.0014411267189474346,0.03703891295756303,COL5A1,13.7646365,29.08178008333333
ENSG00000130702,5972.263284358927,1.372657237108531,0.3732262344840334,3.677815518531705,2.3523999588663465e-4,0.013005113704611094,LAMA5,33.176211,15.091210166666666
ENSG00000130731,490.6513705312944,1.041472368275281,0.28553307899979374,3.6474665979980316,2.648387272087801e-4,0.013395021348599219,METTL26,9.557277000000001,7.043737500000001
ENSG00000130772,758.9207797696438,0.5787002290841308,0.14304768817716565,4.045505638423224,5.221030895993064e-5,0.004808992782039017,MED18,6.9681799,5.696171416666667
ENSG00000131153,279.4848950762958,1.4423857840980432,0.27987938087343817,5.153597880618051,2.5553559670712474e-7,7.916957396162556e-5,GINS2,2.3652168000000002,1.1811621666666667
ENSG00000131171,927.8405447237878,1.263633000445572,0.4065657840195176,3.108065287621228,0.001883164619394102,0.043658673625136736,SH3BGRL,32.2455894,18.474422916666665
ENSG00000131379,17.863712023611537,-2.7232715629299244,0.8585745721460899,-3.1718521037990266,0.0015147012464828843,0.03818122668649164,C3orf20,0.0232824,0.13519841666666668
ENSG00000131747,2759.0196114124974,2.452040694259942,0.5815537490340582,4.216361253508729,2.4827592307804676e-5,0.0028585281954391327,TOP2A,20.5094487,3.9005905833333334
ENSG00000131759,1933.9107162777595,2.7352857435231934,0.3444345623848018,7.94137999562116,1.9994409586231303e-15,8.517618483734535e-12,RARA,23.173544800000002,4.486563583333333
ENSG00000131844,1453.3109591045234,0.9433602730841917,0.28306271409073885,3.3326899874979197,8.601072331163879e-4,0.027141161578339353,MCCC2,13.426970599999999,8.15856225
ENSG00000132196,344.4544085182263,0.6977252365420685,0.2269425517955089,3.0744575269020844,0.0021088574673996836,0.046531767171248586,HSD17B7,5.2873555,4.390375833333334
ENSG00000132199,1574.3891072678489,0.6593246326015079,0.17626667180686773,3.7404951590844027,1.8365808369523917e-4,0.01094291207553891,ENOSF1,16.85699,13.834873833333333
ENSG00000132356,889.2290916950326,-0.4898863967063613,0.14826125069086274,-3.304210604076286,9.524425315891505e-4,0.028838191737550267,PRKAA1,10.3021091,15.337757416666665
ENSG00000132530,1157.2700145653514,-1.278603417300059,0.40039210030750905,-3.1933782317834605,0.001406186294280362,0.03636026472615686,XAF1,13.9626442,23.965725416666668
ENSG00000132554,69.33328546700288,2.1505525820098264,0.6024079647943719,3.5699272049696487,3.5708044304218824e-4,0.01572261175565604,RGS22,1.5822679,0.4005445833333333
ENSG00000132692,39.27692837636996,2.1426479024815643,0.6987634975074105,3.0663420601171874,0.0021669525676384607,0.04732190117812332,BCAN,0.5201863999999999,0.13721883333333335
ENSG00000132749,293.0223883479354,1.263180012729189,0.3821637179979509,3.3053373547510914,9.486214370691017e-4,0.028838191737550267,TESMIN,6.333078400000001,3.3080684166666665
ENSG00000132823,532.2305675916416,0.8457191503859143,0.2567657952052425,3.293737585685427,9.886474988725872e-4,0.02945842160800076,OSER1,7.5472569,5.199575916666666
ENSG00000133019,160.62338919863228,-1.9178351282078607,0.6287533913595426,-3.0502183440489428,0.0022867505381341533,0.04840322785196777,CHRM3,0.2241686,1.35059825
ENSG00000133048,435.4765318894746,-1.8229132768499883,0.5049505619343768,-3.610082677929356,3.0609942077277545e-4,0.014416893785636296,CHI3L1,3.2181974,4.2445493333333335
ENSG00000133065,409.5566753275294,-0.9466162230268819,0.2639289910916746,-3.5866322191868596,3.3497625158363014e-4,0.015180838635598558,SLC41A1,0.8748767,1.9061603333333332
ENSG00000133103,458.82208658269127,-0.6033563129528482,0.1586935064019619,-3.8020226953998986,1.4351957651431195e-4,0.009691214245411561,COG6,4.7203894,7.236497583333334
ENSG00000133401,1458.356135115836,-1.1951350098697104,0.38845171125266537,-3.076663006621032,0.0020933181221882385,0.046506050589423184,PDZD2,3.4141646,7.22189
ENSG00000133789,971.7297404911797,-0.6424461010425191,0.1747119115382889,-3.6771740139865856,2.3583216753079978e-4,0.013005113704611094,SWAP70,3.6409521000000002,5.719383166666667
ENSG00000134278,681.5613581825302,1.0823325535870585,0.26008012872321823,4.161534981163038,3.161155620423231e-5,0.003304668206871893,SPIRE1,5.6509331,3.144726583333333
ENSG00000134318,1371.0314775127179,-0.6965260161386959,0.18197743252766888,-3.8275406266806855,1.2943002599172457e-4,0.009001990379179538,ROCK2,4.0965967,6.1825711666666665
ENSG00000134321,1081.4620367192847,-1.5770965187770047,0.4932657118625316,-3.197255517360036,0.001387419668907763,0.036039071887482135,RSAD2,4.7336232,11.008015333333333
ENSG00000134324,1416.2466800957445,-0.5674218573155695,0.16114428747862075,-3.5212036752519085,4.295925113357598e-4,0.01776761260476055,LPIN1,9.726182099999999,15.135153083333334
ENSG00000134326,343.3832857767716,-1.9051496633806337,0.5281966504083058,-3.6068946327242286,3.09883421222022e-4,0.01444468393970056,CMPK2,1.7978612,5.457804250000001
ENSG00000134352,3206.2800701002825,1.3428526216108705,0.3719709888309793,3.6101004162479247,3.060784881125851e-4,0.014416893785636296,IL6ST,19.731559700000002,10.971678333333333
ENSG00000134533,362.6395818368343,1.806776134989566,0.3096434901094055,5.835020572695336,5.378393052537052e-9,3.818659067301307e-6,RERG,15.6802873,3.852467916666667
ENSG00000134548,75.06483137749794,-3.7340068066227134,0.9655562259463811,-3.867208046805209,1.1008850446633805e-4,0.00808581084528621,SPX,0.0875085,1.5066155833333332
ENSG00000134744,982.2758856601776,-0.7350084386364448,0.23380024960212378,-3.143745312022833,0.0016680054367429146,0.04072036195143161,TUT4,7.0065666,11.93047725
ENSG00000134759,1840.4260476389068,1.0722883262436254,0.3392398619366107,3.1608559210060925,0.0015730628807775543,0.03890419664506462,ELP2,35.572582499999996,19.259996083333334
ENSG00000135046,1677.9424271003804,-1.4246145097049054,0.3746875953788743,-3.802139508420001,1.4345190751794158e-4,0.009691214245411561,ANXA1,12.7317573,31.42653475
ENSG00000135074,870.2365502992968,-1.0222249585629692,0.3160935838992307,-3.2339313754905263,0.001220987900224333,0.03307220211986762,ADAM19,1.532976,3.1553940000000003
ENSG00000135111,878.2726539935225,1.3191288292710144,0.4329092243611477,3.0471257137513703,0.002310410603462717,0.04860419343580827,TBX3,6.20081,3.1340603333333332
